,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
39,2359,所羅門股份有限公司,所羅門,其他電子業,－,台北市內湖區行忠路四十二號6樓,23640801,陳政隆,陳政隆,朱淑娥,董事長特別助理,缺額待補,(02)8791-8989,79/05/07,85/12/19,新台幣 10.0000元,1714710520,171471052,0,0,合併,每半會計年度,董事會,統一證券(股)股務代理部,(02)2747-8266,台北市松山區東興路8號B1樓,資誠會計師事務所,梁益彰,陳憲正,SOLOMON,"6F, No.42, Shing Jung Rd.,Taipei, Taiwan, R.O.C.",(02)8791-9701,stock@solomon.com.tw,www.solomon.com.tw,陳雪蘋,特助,(02)8791-8989,stock@solomon.com.tw,https://www.solomon.com.tw/contact-us/
40,2360,致茂電子股份有限公司,致茂,其他電子業,－,桃園市龜山區文茂路88號,09461025,黃欽明,黃欽明,應正,財務長,簡瑞瑩,(03)327-9999,73/11/08,85/12/21,新台幣 10.0000元,4218745370,421874537,0,0,合併,每年,董事會,台新證券股務代理部,(02)2504-8125,104496台北市建國北路一段96號地下一樓,勤業眾信聯合會計師事務所,劉建良,林文欽,CHROMA,"No. 88, Wenmao Rd., Guishan DistTaoyuan City, Taiwan",(03)327-8898,info@chromaate.com,http://www.chromaate.com,簡瑞瑩,處長,(03)327-9999,jennifer@chroma.com.tw,http://www.chroma.com.tw/page/csr_communication_tc/index
41,2362,藍天電腦股份有限公司,藍天,電腦及週邊設備業,－,新北市三重區興德路129號,09424319,許崑泰,蔡明賢,吳麥,財務長,邱淑娟,(02)22789696,72/10/04,86/04/02,新台幣 10.0000元,6497630000,649763000,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,吳漢期,梁華玲,CLEVO CO.,"No.129, Xingde Rd., Sanchong Dist.,New Taipei City 241, Taiwan",(02)22784795,public@clevo.com.tw,www.clevo.com.tw,吳麥,財務長,02-2278-9696,public@clevo.com.tw,www.clevo.com.tw
42,2363,矽統科技股份有限公司,矽統,半導體業,－,新竹市公道五路二段180號,22099202,簡誠謙,許時中,簡誠謙,董事長,許時中,(03)5166000,76/08/26,86/08/01,新台幣 10.0000元,6814448700,681444870,0,0,合併,每年,股東會,宏遠證券股份有限公司,02-23268818,106台北市大安區信義路四段２３６號３樓,安永聯合會計師事務所,郭紹彬,許新民,SiS,"No.180,Sec.2,Gongdaowu Rd.,HSIN CHU,TAIWAN,R.O.C.",(03)5711479,support@sis.com,www.sis.com,許哲嘉,專案經理,(03)5711294,IR@sis.com,www.sis.com
43,2364,倫飛電腦實業股份有限公司,倫飛,電腦及週邊設備業,－,臺北市內湖區瑞光路550號11樓,79883646,高育仁,高思復,楊建國,財會處處長,陳淑玲經理,(02)55899999,73/02/27,86/08/11,新台幣 10.0000元,248004220,24799360,13290522,1062,合併,每年,股東會,亞東證券股份有限公司股務代理部,02-7753-1699,新北市板橋區新站路16號13樓,安侯建業聯合會計師事務所,黃柏淑,尹元聖,Twinhead,"11F,550 Rueiguang RoadNeihu,Taipei,Taiwan 114,Roc",(02)55557777,stock@twinhead.com.tw,http://www.twinhead.com.tw,楊建國,處長,(02)5589-9999,stock@twinhead.com.tw,http://www.twinhead.com.tw/rela.php
44,2365,昆盈企業股份有限公司,昆盈,電腦及週邊設備業,－,新北市三重區重新路五段492號1-8樓,05141520,卓世坤,李百祥,卓世坤,執行長,高安民,(02)29956645,72/11/03,86/11/03,新台幣 10.0000元,2215284960,221528496,0,0,合併,每季,董事會,兆豐證券股份有限公司股務代理部,(02)3393-0898,台北市忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,吳美慧會計師,黃堯麟會計師,KYE,"1-8F No.492, Sec. 5, Chongxin Rd.Sanchong Dist., New Taipei City 24160",(02)29956649,IR@geniusnet.com.tw,www.geniusnet.com.tw,高安民,副總經理,(02)29956645,Kevin_Kao@geniusnet.com.tw,http://tw.geniusnet.com/investor
45,2367,燿華電子股份有限公司,燿華,電子零組件業,－,新北市土城區中山路4巷3號,05637971,張元銘,洪顯青,吳錦芳,副總,周政賢,(02)22685071,73/12/31,86/12/13,新台幣 10.0000元,6194071750,619407175,0,0,合併,每年,股東會,燿華電子股務室,(02)2705-1333,台北市敦化南路二段98號12樓,安侯建業會計師事務所,莊鈞維,許明芳,UNITECH,"NO.3, Lane 4 ,Chung-Shan Road,Tucheng Dist, New Taipei City,Taiwan ROC",(02)22685074,kanty-wu@pcbut.com.tw,https://www.pcbut.com.tw,吳錦芳,副總,(02)22685071,kanty-wu@pcbut.com.tw,https://www.pcbut.com.tw/inner-page.html?P=6&SP=8
46,2368,金像電子(股)公司,金像電,電子零組件業,－,桃園市中壢區西園路113號,30955404,楊承澤,楊承澤,楊承蓉,處長,楊長津,(03)4612541,70/09/05,87/03/09,新台幣 10.0000元,5464878410,546487841,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,勤業眾信聯合會計師事務所,陳昭伶,張瑞娜,GCE,"NO.113,Shi Yuan Rd.Chung Li IND.PARK.Taoyuan Taiwan R.O.C.",(03)2506349,2c0@gce.com.tw,http://www.gce.com.tw/,楊承蓉,處長,03)4612541-22588,Tina_yang@gce.com.tw,http://www.gce.com.tw/gce_tw/financial.html
47,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
48,2369,菱生精密工業股份有限公司,菱生,半導體業,－,台中市潭子區南二路五之一號,55625676,葉樹泉,蔡澤松,賴銘為,財務長,蔡汐姿,04-25335120,62/04/23,87/04/10,新台幣 10.0000元,3801023440,380102344,0,0,合併,每年,股東會,中國信託商業銀行代理部,02-66365566,100台北市重慶南路一段83號5F,勤業眾信聯合會計師事務所,蔣淑菁,蘇定堅,LPI,"5-1 Nan 2nd RoadTaichung, Taiwan R.O.C.",04-25327904,lpi@lingsen.com.tw,https://www.lingsen.com.tw,賴銘為,財務長,04-25335120,larrylai@lingsen.com.tw,https://www.lingsen.com.tw
49,2373,震旦行股份有限公司,震旦行,其他電子業,－,台北市信義路五段二號十五樓,03568400,袁蕙華,周銘中,馬志賢,發言人,王玉治,(02)2345-8088,52/07/19,80/08/01,新台幣 10.0000元,2362025180,236202518,0,0,合併,每年,股東會,元大證券股份有限公司,(02)25865859,台北市承德路3段210號B1,勤業眾信聯合會計師事務所,池瑞全,謝建新,Aurora,"15Fl,No.2,Sec.5,Shinyi-RoadTaipei,Taiwan,R.O.C.",(02)2345-8061,IR@aurora.com.tw,www.aurora.com.tw,馬志賢,總經理,0965581965,IR@aurora.com.tw,https://www.aurora.com.tw/xmdoc/cont?xsmsid=0H049482612387091212
50,2374,佳能企業股份有限公司,佳能,光電業,－,新北市新莊區中環路三段200號18樓,11394902,曾明仁,章孝祺,曾明仁,董事長,鄭可人,(02)8522-9788,54/05/21,84/01/16,新台幣 10.0000元,2877213120,287721312,0,0,合併,每年,股東會,中國信託商業銀行代理部,(02)66365566,台北市中正區重慶南路一段83號五樓,資誠聯合會計師事務所,林雅慧,吳漢期,ABILITY,"18F.,No.200, Sec. 3, Zhonghuan Rd., Xinzhuang DistNew Taipei City 24242, Taiwan (R.O.C.)",(02)8522-9789,kc.cheng@abilitycorp.com.tw,www.abilitycorp.com.tw,鄭可人,公關經理,02-8522 9788,kc.cheng@abilitycorp.com.tw,www.abilitycorp.com.tw
51,2375,凱美電機股份有限公司,凱美,電子零組件業,－,新北市汐止區新台五路一段81號13樓,34230543,翁啟勝,翁啟勝,李彥儒,業務總監,陳本記,(02)26981010,67/09/11,87/08/29,新台幣 10.0000元,1358441680,135844168,0,0,合併,每年,股東會,元富證券股份有限公司,(02)2768-6668,台北市松山區光復北路11巷35號地下一樓,安侯建業聯合會計師事務所,簡思娟,羅瑞蘭,KAIMEI,"13F, No.81, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan.",(02)26980386,winnie.chen@jamicon.teapo.com,http://jamicon.teapo.com,陳本記,副總,(02)26981010,modoki.chen@jamicon.teapo.com,http://jamicon.teapo.com
52,2376,技嘉科技股份有限公司,技嘉,電腦及週邊設備業,－,新北市新店區寶強路六號,22044755,葉培城,李宜泰,楊蘭台,總經理特助,蕭文達,89124000,75/04/30,87/09/24,新台幣 10.0000元,6356888860,635688886,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,林瑟凱,王方瑜,GIGABYTE,"No.6, Baoqiang Rd.,Xindian Dist.,New Taipei City 231,Taiwan",02-89124010,stockholder@gigabyte.com,http://www.gigabyte.com,楊蘭台,總經理特助,89124000,stockholder@gigabyte.com,http://www.gigabyte.tw/gigabyte.aspx?s=-3&p=
53,2377,微星科技股份有限公司,微星,電腦及週邊設備業,－,新北市中和區立德街69號,22178368,徐祥,黃金請,洪寶玉,副總經理,林益愷,(02)32345599,75/08/04,87/10/31,新台幣 10.0000元,8448561990,844856199,0,0,合併,每年,董事會,中國信託商業銀行代理部,(02)66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,梁華玲,賴宗羲,MSI,"No.69, Lide St., Zhonghe Dist.,New Taipei City 235, Taiwan R.O.C.",(02)22271707,080419861@msi.com.tw,http://tw.msi.com/,張茹婷,協理,(02)32345599,080419862@msi.com,http://tw.msi.com/
54,2379,瑞昱半導體股份有限公司,瑞昱,半導體業,－,新竹科學園區創新二路2號,22671299,邱順建,顏光裕,黃依瑋,副總經理,林漢臣,03-5780211,76/10/21,87/10/26,新台幣 10.0000元,5106848750,510684875,0,0,合併,每年,董事會,中國信託商業銀行代理部,02-66365566,台北市重慶南路一段83號5F,資誠聯合會計師事務所,林玉寬,鄭雅慧,RT,"No.2, Innovation Road Ⅱ, Hsinchu Science Park, Hsinchu 300, TaiwanHSINCHU,TAIWAN",03-5633909,investors@realtek.com,www.realtek.com,陳慧珊,投資人關係經理,03-5780211,investors@realtek.com,www.realtek.com
55,2380,虹光精密工業股份有限公司,虹光,電腦及週邊設備業,－,新竹縣新竹科學園區研新一路二十號,22099759,盛少瀾,盛少瀾,郭龍章,經理,鄒佳惠,03-5782388,80/04/24,87/12/03,新台幣 10.0000元,1894440840,189444084,27000000,0,合併,每半會計年度,董事會,永豐金證券股份有限公司,02-23816288,台北市博愛路17號3樓,資誠聯合會計師事務所,江采燕,林玉寬,AVISION,"No.20,Creation Rd. 1,Science-Based Industrial Park,HsinchuTaiwan,ROC",03-6662682,daniel_kuo@avision.com.tw,www.avision.com.tw,郭龍章,經理,03-5782388#8200,daniel_kuo@avision.com.tw,http://www.avision.com.tw/motion.asp?menuid=10138&lgid=1&siteid=100407
56,2382,廣達電腦股份有限公司,廣達,電腦及週邊設備業,－,桃園市龜山區文化里文化二路188號,22822281,林百里,梁次震,楊俊烈,總管理處 資深副總,許昭瑾,03-3272345,77/05/09,88/01/08,新台幣 10.0000元,38626274320,3862627432,0,0,合併,每年,股東會,中國信託商業銀行 代理部,02-66365566,台北市重慶南路一段83號 5樓,安侯建業聯合會計師事務所,林琬琬,吳趙仁,QCI,"No.211, Wenhua 2nd Rd., Guishan Dist.,Taoyuan City 33377, Taiwan, R. O. C.",03-3271511,qci.invest@quantatw.com,www.quantatw.com,許昭瑾,部經理,03-3272345,qci.invest@quantatw.com,http://www.quantatw.com/Quanta/chinese/about/ske.aspx
57,2383,台光電子材料股份有限公司,台光電,電子零組件業,－,桃園巿觀音區觀音工業區大同一路18號,86521351,董定宇,關恩祥,于明仁,副總經理,江碧珠,(03)4837937,81/03/24,87/11/27,新台幣 10.0000元,3329182990,332918299,0,0,合併,每年,股東會,亞東證券股份有限公司,(02)7753-1699,新北市板橋區新站路16號13樓,安侯建業聯合會計師事務所,陳宜君,江忠儀,EMC,"No.18, Datong 1st Rd., Guanyin Dist.,Taoyuan City 32849, Taiwan(R.O.C.)",(03)4837949,candy@mail.emctw.com,http://www.emctw.com,莊育清,資深經理,03-4837937,IR@mail.emctw.com,http://www.emctw.com
58,2385,群光電子股份有限公司,群光,電子零組件業,－,新北市三重區光復路二段69號,20954200,許崑泰,呂進宗,林玉玲,資深副總經理,楊琬婷,02-66266788,72/02/22,88/01/05,新台幣 10.0000元,7452927490,745292749,0,0,合併,每年,董事會,中國信託商業銀行 代理部,02-66365566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,陳晉昌,翁世榮,CHICONY,"No.69, Sec. 2, Guangfu Rd., Sanchong Dist.,New Taipei City 24158, Taiwan(R.O.C.)",02-29958819,molly_lin@chicony.com,http://www.chicony.com.tw/,楊琬婷,投資人關係處長,2-6626-6788 Ext11121,Ting_yang@chicony.com,http://www.chicony.com.tw/
59,2387,精元電腦股份有限公司,精元,電腦及週邊設備業,－,台中市大雅區昌平路四段475號,86244265,蔡火爐,李明擇,柯睿驊,副總經理,吳明鴻,04-25686983,80/07/22,88/01/25,新台幣 10.0000元,1952510510,195251051,0,0,合併,每年,股東會,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路二段97號地下二樓,資誠聯合會計師事務所,吳松源,徐建業,SUNREX,"No.475,Sec.4,Chang Ping Road, Ta Ya Dist.,Taichung City , Taiwan (R.O.C.)",04-25683429,sunrex@sunrex.com.tw,www.sunrex.com.tw,吳明鴻,財務長,0425686983分機299,kerry.wu@sunrex.com.tw,www.sunrex.com.tw
60,2388,威盛電子股份有限公司,威盛,半導體業,－,新北市新店區中正路535號8樓,86870786,陳文琦,陳文琦,陳文琦,董事長兼總經理,黎少倫.陳寶惠,8862-22185452,81/09/21,88/03/05,新台幣 10.0000元,4944109410,494410941,0,0,合併,每年,董事會,中國信託商業銀行代理部,02- 6636-5566,台北市重慶南路一段八十三號五樓,勤業眾信聯合會計師事務所,劉書琳,施錦川,VIA,"8F., No.535 Chung-Cheng Road, Hsin Tien, Dist.New Taipei City, Taiwan",8862-22185453,service@via.com.tw,http://www.via.com.tw,唐瑞騏,副處長,02-22185452 分866782,ir@via.com.tw,http://www.viatech.com/tw/about-tw/investor-relations/key-contacts/
61,2390,云辰電子開發股份有限公司,云辰,其他電子業,－,新北市土城區中華路一段50號3樓,34412092,張姿玲,張姿玲,呂麗筑,協理,呂麗筑,(02)2260-6868,69/04/16,88/06/15,新台幣 10.0000元,2140216020,214021602,0,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號地下二樓,勤業眾信會計師事務所,謝明忠,蘇郁琇,EVERSPRING,"3F, No.50, Sec. 1, Zhonghua Rd.,Tucheng Dist., New Taipei City Taiwan",(02)2260-1313,lily.lu@everspring.com,http://www.everspring.com,呂麗筑,協理,(02)2260-6868,lily.lu@everspring.com,http://www.everspring.com
62,2392,正崴精密工業股份有限公司,正崴,電子零組件業,－,新北市土城區中山路18號,22223510,郭台強,郭台強,劉德斌,經理,羅奇瑋,2269-9888,75/07/14,88/09/20,新台幣 10.0000元,5123269400,512326940,0,0,合併,每年,董事會,福邦證券股份有限公司,2371-1658,台北市中正區忠孝西路一段６號６樓,資誠聯合會計師事務所,林瑟凱,梁益彰,FOXLINK,"NO.18, CHUNG SHAN RD.TU CHENG DIST., NEW TAIPEI CITY TAIWAN",2268-0738,tpliu@foxlink.com.tw,www.foxlink.com,劉德斌,經理,2269-9888#11106,tpliu@foxlink.com.tw,http://www.foxlink.com.tw/_ch/1_about/ab_11csr_03.html
63,公司代號,公司名稱,公司簡稱,產業類別,外國企業註冊地國,住址,營利事業統一編號,董事長,總經理,發言人,發言人職稱,代理發言人,總機電話,成立日期,上市日期,普通股每股面額,實收資本額(元),已發行普通股數或TDR原發行股數,私募普通股(股),特別股(股),編製財務報告類型,普通股盈餘分派或虧損撥補頻率,普通股年度(含第4季或後半年度)現金股息及紅利決議層級,股票過戶機構,過戶電話,過戶地址,簽證會計師事務所,簽證會計師1,簽證會計師2,英文簡稱,英文通訊地址,傳真機號碼,電子郵件信箱,公司網址,投資人關係聯絡人,投資人關係聯絡人職稱,投資人關係聯絡電話,投資人關係聯絡電子郵件,公司網站內利害關係人專區網址
64,2393,億光電子工業股份有限公司,億光,光電業,－,新北市樹林區中華路6之8號,34516147,葉寅夫,葉寅夫,施宇耿,處長,丁建明,02-26856688,72/05/28,88/11/04,新台幣 10.0000元,4433930860,443393086,0,0,合併,每年,股東會,群益金鼎證券(股)公司股務代理部,02-27023999,台北市敦化南路二段97號B2,安侯建業聯合會計師事務所,區耀軍,羅瑞蘭,EVERLIGHT,"No. 6-8, Zhonghua Road.Shulin Dist., New Taipei City, Taiwan",02-26856895,fn@everlight.com,www.everlight.com,施宇耿,處長,02-26856688,ir@everlight.com,http://www.everlight.com/investor.aspx
65,2395,研華股份有限公司,研華,電腦及週邊設備業,－,台北市內湖區瑞光路26巷20弄1號,05155853,劉克振,陳清熙、蔡淑妍、張家豪,陳清熙,總經理,黃彤芸,(02)7732-3399,70/09/07,88/12/13,新台幣 10.0000元,7738228110,773822811,0,0,合併,每年,董事會,凱基證券股份有限公司,02-2389-2999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,梁華玲,林一帆,ACL,"No. 1, Alley 20, Lane 26, Rueiguang Road, Neihu District,Taipei 114 , Taiwan, R.O.C.",(02)2794-7301,audit.direct@advantech.com.tw,www.advantech.com,廖胤翔,經理,7732-3399,GraceYH.Liao@advantech.com.tw,http://www.advantech.tw/csr/citizenship/stakeholder_balance
66,2397,友通資訊股份有限公司,友通,電腦及週邊設備業,－,新北市汐止區新台五路一 段97號10樓,30950652,陳其宏,蘇家弘,黃麗敏,資深處長,陳芳宇,(02)2697-2986,70/07/14,89/01/15,新台幣 10.0000元,1146888570,114688857,0,0,合併,每年,董事會,凱基證券 股務代理部,(02)2389-2999,台北市重慶南路一段2號5樓,安侯建業聯合會計師事務所,張惠貞,高靚玟,DFI Inc.,"10F., No. 97, Sec. 1, Xintai 5th Rd., Xizhi Dist.,New Taipei City, Taiwan, R.O.C.",(02)2697-3218,milly.huang@dfi.com,WWW.DFI.COM.TW,黃麗敏,資深處長,02-2697-2986,milly.huang@dfi.com,http://www.dfi.com/tw/about/stakeholder.html
67,2399,映泰股份有限公司,映泰,電腦及週邊設備業,－,新北市新店區民權路108-2號2樓,23826200,王明義,李聰煒,鄭仲賜,協理,賴淑卿,22180150,79/08/29,88/12/16,新台幣 10.0000元,1781000000,178100000,0,0,合併,每年,股東會,福邦證券股份有限公司,(02)2371-1658,10041 台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,楊清鎮,方涵妮,BIOSTAR,"2FL.NO.108-2 MIN CHUAN ROADHSIN TIEN DIST.,NEW TAIPEI CITY,TAIWAN",22181552,jones@biostar.com.tw,http://www.biostar.com.tw,鄭仲賜,協理,22180150,jones@biostar.com.tw,http://www.biostar.com.tw/app/en/about/stakeholder.php
